"","X","p25","sex","age1","y1v12","y1v19","y1v38","y1v55","y1v102","y1v117","y1v152","y1v168","y1v169","y1v170","y1v171","y1v179","y1v180","y1v190","y1v198","y1v210","usroriginalnonemissing","nysid","LgMarijFreq","DmgSchlPropPrev","MotorTheftPrev","TheftOver50Prev","CarriedWeaponPrev","AttackPrev","CheatingPrev","LoudUnrulyPrev","SoldHardDrgsPrev","AvoidPayingPrev","Stolen5to50Prev","SkipPrev","VarietyScore","ObscenePhonePrev","VarietyScore2","LnVarietyScore2","ethn3"
"605",1100,1,2,12,4,3,2,1,2,1,5,4,2,4,4,2,2,3,3,1,"Rural",319802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"606",1101,1,2,12,4,4,2,1,2,1,5,5,2,5,5,3,3,3,4,1,"Suburban",222903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"607",1102,1,2,12,4,3,2,1,2,2,5,3,4,3,5,2,2,2,3,1,"Suburban",555702,0,0,1,0,0,0,1,0,0,1,0,1,4,0,4,1.609437912,1
"608",1106,1,2,12,4,5,2,3,2,1,4,5,2,5,5,4,4,2,4,1,"Urban",701202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"609",1108,1,2,12,4,4,2,3,2,2,4,5,2,5,5,4,3,3,4,1,"Urban",693502,0,1,1,0,0,0,1,1,0,1,0,0,5,0,5,1.791759469,1
"610",1109,1,2,12,4,5,2,3,2,2,5,4,3,4,3,2,3,3,4,1,"Urban",607404,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"611",1110,1,2,12,4,4,2,3,2,2,5,5,2,5,4,2,2,3,4,1,"Suburban",209603,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"612",1111,1,2,12,4,4,2,3,2,2,5,5,2,5,5,4,3,3,4,1,"Suburban",294502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"613",1113,1,2,12,4,5,2,3,3,2,5,5,2,4,4,4,3,1,4,2,"Rural",470402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"614",1116,1,2,12,4,5,2,3,4,2,5,5,3,5,5,3,3,2,4,1,"Suburban",298602,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"615",1120,1,2,12,5,3,1,1,2,1,5,5,1,5,5,2,3,1,4,1,"Urban",568802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"616",1123,1,2,12,5,4,1,1,2,2,5,5,2,5,5,4,4,3,4,2,"Urban",726103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"617",1124,1,2,12,5,4,1,1,2,3,5,5,2,5,5,2,2,3,4,2,"Urban",570402,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1.098612289,1
"618",1126,1,2,12,5,5,1,1,3,3,3,3,5,3,2,1,1,1,4,2,"Rural",278602,1.098612289,1,1,0,0,0,1,1,0,1,1,1,7,1,8,2.197224577,3
"619",1129,1,2,12,5,4,1,1,4,2,4,5,2,5,5,4,3,3,4,1,"Urban",574302,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"620",1131,1,2,12,5,5,1,1,4,4,4,5,4,5,5,3,4,1,4,1,"Rural",419606,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"621",1133,1,2,12,5,4,1,3,1,1,5,5,2,5,5,4,3,1,4,1,"Urban",639003,0,1,1,0,0,0,1,1,0,0,0,0,4,0,4,1.609437912,1
"622",1137,1,2,12,5,4,2,1,2,1,4,5,2,5,4,3,3,3,4,1,"Suburban",205602,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"623",1139,1,2,12,5,3,2,1,2,2,4,5,2,5,4,4,4,2,4,2,"Suburban",175104,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
"624",1140,1,2,12,5,4,2,1,2,2,5,5,3,5,4,2,4,2,4,1,"Urban",131002,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
"625",1142,1,2,12,5,5,2,1,2,3,5,5,1,5,5,4,4,3,4,1,"Urban",559204,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"626",1143,1,2,12,5,5,2,1,2,3,5,5,2,5,5,1,2,3,4,1,"Suburban",718602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"627",1149,1,2,12,5,3,2,3,1,1,5,5,3,5,5,4,4,3,4,1,"Rural",386102,0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,1.386294361,1
"628",1150,1,2,12,5,4,2,3,1,2,5,5,2,4,5,4,3,3,4,1,"Urban",592202,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,1
"629",1151,1,2,12,5,4,2,3,1,3,5,5,2,5,5,2,3,2,4,1,"Suburban",400702,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
"630",1152,1,2,12,5,5,2,3,1,3,5,5,2,5,5,2,4,3,4,1,"Rural",483502,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"631",1153,1,2,12,5,4,2,3,2,2,4,5,2,5,5,3,2,3,4,1,"Suburban",611702,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,1
"632",1154,1,2,12,5,3,2,3,2,2,5,4,2,5,4,2,3,2,4,2,"Suburban",152102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"633",1156,1,2,12,5,5,2,3,2,2,5,5,2,3,5,4,3,2,4,1,"Urban",675502,0,1,1,0,0,0,1,1,0,0,0,0,4,1,5,1.791759469,1
"634",1157,1,2,12,5,3,2,3,4,2,4,4,4,4,4,1,2,3,4,1,"Suburban",51502,0,1,1,0,0,0,1,0,0,0,0,0,3,1,4,1.609437912,1
"635",1159,1,2,12,5,5,2,3,4,2,5,5,2,5,4,4,4,2,4,2,"Suburban",323502,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"636",1160,1,2,12,5,5,2,5,2,2,5,5,1,5,5,4,4,1,4,2,"Suburban",489202,0,1,1,0,0,1,0,0,0,0,0,1,4,1,5,1.791759469,1
"637",1161,1,2,12,5,5,2,5,3,3,5,5,1,5,5,3,3,3,4,2,"Rural",428903,0,0,1,0,0,0,1,1,0,0,0,0,3,1,4,1.609437912,1
"638",1178,1,2,13,1,4,1,1,1,4,5,4,2,4,4,3,1,3,3,1,"Urban",573502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"639",1182,1,2,13,2,5,2,1,1,1,5,5,2,5,5,1,1,1,4,1,"Suburban",133103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"640",1183,1,2,13,2,5,2,1,2,2,4,4,4,4,4,4,3,3,4,1,"Suburban",408702,0,0,1,0,0,0,1,0,0,1,0,0,3,1,4,1.609437912,3
"641",1185,1,2,13,2,5,2,1,2,2,4,5,2,4,5,2,3,3,3,2,"Suburban",409402,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,3
"642",1186,1,2,13,2,4,2,1,2,2,5,5,2,5,5,4,4,3,4,1,"Urban",630303,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"643",1187,1,2,13,2,5,2,1,5,4,5,5,4,5,5,2,4,2,4,1,"Suburban",366704,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,3
"644",1189,1,2,13,2,4,2,5,1,1,5,3,5,2,2,2,3,2,4,1,"Suburban",403702,3.526360525,1,1,0,0,0,1,0,0,0,0,1,4,1,5,1.791759469,1
"645",1192,1,2,13,3,4,1,3,2,2,4,4,3,5,4,4,3,2,4,2,"Rural",10103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"646",1193,1,2,13,3,4,2,1,2,2,5,5,2,5,5,4,4,3,4,1,"Suburban",146503,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"647",1196,1,2,13,3,4,2,1,4,2,5,5,3,4,4,3,3,3,4,1,"Suburban",389903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3
"648",1197,1,2,13,3,5,2,1,5,3,5,4,3,4,4,4,4,3,4,1,"Rural",225903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"649",1198,1,2,13,3,5,2,3,1,2,5,5,1,5,5,4,4,3,4,1,"Rural",234903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"650",1200,1,2,13,3,3,2,3,2,2,4,4,3,4,4,2,4,3,3,2,"Urban",798702,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,1.386294361,1
"651",1201,1,2,13,3,4,2,3,2,2,4,5,2,5,5,4,4,3,4,2,"Rural",475102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"652",1202,1,2,13,3,4,2,3,4,2,4,5,2,5,4,4,4,2,4,1,"Rural",319003,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,3
"653",1203,1,2,13,3,3,2,5,4,3,4,4,4,4,5,2,3,2,4,1,"Rural",9903,1.098612289,1,1,0,1,1,1,1,0,1,0,1,8,1,9,2.302585093,1
"654",1205,1,2,13,4,4,1,1,1,1,5,5,2,5,5,4,4,3,4,1,"Suburban",616102,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"655",1207,1,2,13,4,5,1,1,2,4,4,4,4,4,4,3,4,3,4,1,"Suburban",329803,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,1.386294361,3
"656",1208,1,2,13,4,4,1,3,2,1,5,4,3,5,5,4,4,3,4,1,"Urban",728403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"657",1209,1,2,13,4,4,1,3,2,1,5,5,1,5,5,4,4,3,4,1,"Urban",766802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"658",1210,1,2,13,4,3,1,3,2,2,4,4,2,4,4,2,2,3,4,2,"Suburban",300402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"659",1212,1,2,13,4,4,1,3,4,1,5,5,2,5,4,4,4,3,4,1,"Rural",81103,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,2
"660",1213,1,2,13,4,3,1,3,4,2,4,4,2,4,4,2,3,1,3,2,"Urban",745702,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,2
"661",1214,1,2,13,4,5,1,5,3,3,4,5,2,5,4,4,4,3,4,1,"Urban",562803,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"662",1216,1,2,13,4,2,2,1,1,1,5,5,3,5,5,4,3,2,4,1,"Urban",621503,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1.386294361,1
"663",1218,1,2,13,4,3,2,1,2,1,5,5,3,5,5,4,4,1,4,2,"Urban",658702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"664",1219,1,2,13,4,5,2,1,2,2,4,3,4,2,3,3,3,3,4,1,"Rural",319503,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,3
"665",1220,1,2,13,4,4,2,1,2,2,4,4,2,4,4,4,4,2,4,2,"Suburban",162602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"666",1222,1,2,13,4,5,2,1,2,2,5,4,2,4,4,2,4,2,4,1,"Suburban",228602,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"667",1224,1,2,13,4,4,2,1,2,2,5,5,1,5,5,3,4,2,4,1,"Urban",84202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"668",1228,1,2,13,4,3,2,1,4,2,4,4,2,3,4,3,4,3,4,2,"Rural",386602,1.098612289,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"669",1229,1,2,13,4,5,2,1,4,2,4,5,2,5,4,4,3,3,4,1,"Suburban",209002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"670",1230,1,2,13,4,3,2,1,4,2,5,4,2,4,4,3,3,3,4,1,"Rural",362202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"671",1231,1,2,13,4,3,2,1,5,2,5,4,3,3,4,1,3,3,3,2,"Urban",545502,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"672",1232,1,2,13,4,4,2,3,1,1,5,5,2,5,5,3,4,2,4,1,"Urban",580403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"673",1234,1,2,13,4,3,2,3,1,2,4,5,2,5,5,3,3,3,4,1,"Suburban",223303,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"674",1235,1,2,13,4,4,2,3,2,1,5,5,2,5,5,2,2,2,4,1,"Suburban",237503,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"675",1236,1,2,13,4,5,2,3,2,1,5,5,3,5,5,4,4,2,4,1,"Rural",281204,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"676",1237,1,2,13,4,5,2,3,2,2,4,4,2,4,4,3,3,3,4,1,"Suburban",300103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"677",1238,1,2,13,4,5,2,3,2,2,4,5,2,5,5,4,4,2,4,1,"Suburban",25702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"678",1242,1,2,13,4,3,2,3,4,2,5,4,3,3,4,4,4,1,3,2,"Suburban",782302,1.098612289,1,1,0,0,0,1,1,0,1,0,1,6,1,7,2.079441542,1
"679",1243,1,2,13,4,4,2,3,4,2,5,4,3,4,5,3,3,2,4,1,"Suburban",24802,0,1,1,0,0,0,1,1,0,1,0,1,6,1,7,2.079441542,1
"680",1244,1,2,13,5,5,1,1,1,1,5,4,2,4,4,2,1,2,4,1,"Suburban",403302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"681",1245,1,2,13,5,5,1,1,1,1,5,5,2,5,5,4,3,1,4,1,"Suburban",488203,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,1.098612289,2
"682",1246,1,2,13,5,4,1,1,2,1,4,4,3,4,4,4,4,3,4,3,"Suburban",418302,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,3
"683",1247,1,2,13,5,5,1,1,2,1,5,5,2,5,5,4,4,2,4,1,"Rural",434502,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"684",1248,1,2,13,5,5,1,1,2,2,5,4,2,4,4,2,4,1,4,1,"Urban",730702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"685",1249,1,2,13,5,3,1,1,2,3,5,5,3,4,5,4,4,2,4,1,"Urban",716602,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"686",1251,1,2,13,5,4,1,1,4,1,5,5,3,4,4,4,4,1,4,2,"Suburban",783302,0,1,1,0,0,0,1,1,0,0,0,0,4,1,5,1.791759469,1
"687",1252,1,2,13,5,3,1,1,4,2,4,2,2,2,3,2,1,1,1,3,"Suburban",623103,1.098612289,0,1,0,0,0,0,1,1,0,0,0,3,1,4,1.609437912,1
"688",1253,1,2,13,5,5,1,1,4,4,4,4,4,4,4,4,3,1,4,1,"Rural",461902,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,2
"689",1254,1,2,13,5,4,1,3,1,2,4,5,2,5,5,2,4,2,4,1,"Rural",234904,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"690",1256,1,2,13,5,3,1,3,2,2,4,5,3,4,5,3,3,1,3,1,"Suburban",457602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"691",1257,1,2,13,5,5,1,3,2,2,4,5,5,4,4,4,3,3,4,1,"Rural",505703,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"692",1259,1,2,13,5,4,1,3,4,2,4,4,2,4,4,4,4,1,4,1,"Urban",756403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"693",1260,1,2,13,5,5,1,3,4,2,4,5,2,3,4,4,4,2,4,1,"Rural",520303,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"694",1262,1,2,13,5,3,2,1,1,1,5,5,1,5,5,2,3,1,4,2,"Urban",658202,0,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1
"695",1264,1,2,13,5,3,2,1,1,2,4,3,2,3,4,4,4,3,4,1,"Urban",568702,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"696",1266,1,2,13,5,4,2,1,2,1,4,5,2,5,5,4,4,2,4,1,"Urban",640402,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1
"697",1267,1,2,13,5,5,2,1,2,2,4,4,2,5,4,4,4,3,4,1,"Suburban",611002,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"698",1268,1,2,13,5,4,2,1,2,2,4,5,2,5,4,4,3,3,4,1,"Urban",728102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"699",1269,1,2,13,5,5,2,1,4,1,4,4,2,2,4,4,3,3,4,1,"Suburban",179402,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,2
"700",1270,1,2,13,5,5,2,1,4,2,5,5,2,5,4,3,4,2,4,1,"Urban",570703,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"701",1272,1,2,13,5,5,2,3,1,1,5,5,1,5,5,2,4,3,4,1,"Suburban",296502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"702",1273,1,2,13,5,3,2,3,1,2,4,4,2,4,4,4,4,1,4,1,"Rural",519502,0,0,1,0,0,0,1,1,0,0,1,1,5,1,6,1.945910149,1
"703",1274,1,2,13,5,5,2,3,2,1,5,3,3,4,3,3,3,1,2,2,"Suburban",50702,1.098612289,0,1,0,0,0,1,1,0,1,0,1,5,1,6,1.945910149,1
"704",1276,1,2,13,5,5,2,3,2,1,5,5,2,5,5,4,4,2,4,2,"Urban",666703,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"705",1277,1,2,13,5,5,2,3,2,2,4,4,2,4,4,3,3,3,4,1,"Rural",242702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"706",1278,1,2,13,5,5,2,3,2,2,4,5,2,4,5,2,2,1,4,2,"Urban",646602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"707",1279,1,2,13,5,4,2,3,2,2,5,4,2,5,5,3,4,1,4,2,"Suburban",136602,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"708",1280,1,2,13,5,1,2,3,2,2,5,4,4,2,4,2,4,3,4,1,"Suburban",179002,0,0,1,0,0,1,0,1,0,0,0,0,3,0,3,1.386294361,2
"709",1281,1,2,13,5,4,2,3,2,2,5,5,1,5,5,4,4,2,4,1,"Urban",790902,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"710",1282,1,2,13,5,5,2,3,3,1,5,5,3,5,5,2,3,3,4,2,"Rural",426104,0,1,1,0,0,0,0,1,0,0,0,0,3,0,3,1.386294361,1
"711",1283,1,2,13,5,4,2,3,4,1,5,5,2,4,5,3,4,3,4,1,"Urban",588302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"712",1284,1,2,13,5,5,2,5,1,2,5,5,2,5,5,4,4,3,4,1,"Urban",792503,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"713",1285,1,2,13,5,5,2,5,2,1,5,4,1,5,5,3,2,1,4,1,"Rural",420903,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,2
"714",1286,1,2,13,5,3,2,5,2,1,5,4,2,5,4,1,2,1,4,3,"Rural",384503,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1.098612289,1
"715",1288,1,2,13,5,5,2,5,2,4,4,4,2,4,4,3,3,1,4,1,"Rural",420803,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1.098612289,2
"716",1291,1,2,13,5,3,2,5,4,2,5,5,2,5,5,4,4,3,4,2,"Rural",529402,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"717",1300,1,2,14,1,5,2,5,2,4,5,5,2,5,5,4,4,2,4,1,"Suburban",417804,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1.098612289,1
"718",1301,1,2,14,2,3,2,1,4,2,4,4,3,3,4,2,4,1,4,1,"Rural",244502,1.098612289,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,2
"719",1302,1,2,14,3,5,1,1,5,1,5,5,2,5,5,4,4,3,4,2,"Suburban",623302,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"720",1303,1,2,14,3,5,1,3,1,1,5,4,3,5,5,4,4,3,4,1,"Urban",553102,0,1,1,0,0,0,1,1,0,0,0,0,4,0,4,1.609437912,3
"721",1304,1,2,14,3,4,1,3,2,3,5,5,2,4,5,1,2,2,4,1,"Urban",742602,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"722",1308,1,2,14,3,5,2,1,1,1,5,5,1,5,5,3,4,1,4,1,"Rural",287202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"723",1309,1,2,14,3,2,2,1,1,4,5,5,2,5,5,2,4,3,4,2,"Suburban",489802,1.098612289,0,1,0,0,0,1,1,0,0,1,0,4,0,4,1.609437912,1
"724",1310,1,2,14,3,3,2,1,2,2,5,5,3,5,4,4,3,3,4,1,"Urban",767402,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"725",1312,1,2,14,3,4,2,3,2,2,5,5,2,5,5,3,3,3,4,1,"Urban",739603,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"726",1313,1,2,14,3,5,2,3,4,2,5,5,2,5,4,1,4,2,4,1,"Rural",232302,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,2
"727",1318,1,2,14,4,5,1,1,2,2,5,4,2,4,4,2,4,1,4,1,"Urban",755602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"728",1320,1,2,14,4,4,1,3,2,2,4,4,2,4,4,4,4,3,3,2,"Rural",497504,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"729",1321,1,2,14,4,4,1,3,2,2,5,4,2,5,5,4,3,2,4,1,"Rural",451003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"730",1323,1,2,14,4,3,1,5,4,3,4,5,2,5,5,4,3,3,4,1,"Urban",711402,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"731",1324,1,2,14,4,5,2,1,1,1,5,5,1,5,5,1,1,3,4,1,"Suburban",245103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"732",1326,1,2,14,4,5,2,1,2,1,5,5,3,5,5,4,4,1,4,2,"Suburban",522902,0,1,1,0,0,0,1,1,0,0,0,0,4,1,5,1.791759469,1
"733",1327,1,2,14,4,4,2,1,2,2,4,4,2,4,4,3,3,3,4,2,"Suburban",194202,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"734",1329,1,2,14,4,5,2,1,2,3,5,4,2,5,5,2,4,3,4,1,"Suburban",614303,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"735",1331,1,2,14,4,4,2,1,4,2,5,4,4,4,5,3,4,1,4,2,"Urban",649102,0,1,1,0,0,0,1,1,0,0,0,1,5,1,6,1.945910149,1
"736",1332,1,2,14,4,2,2,1,4,3,4,5,1,2,4,4,2,1,4,1,"Rural",79703,0,0,1,0,0,0,0,0,0,0,1,1,3,0,3,1.386294361,2
"737",1333,1,2,14,4,4,2,3,1,1,5,5,2,5,5,4,4,1,4,2,"Urban",728002,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"738",1334,1,2,14,4,5,2,3,1,2,5,4,2,4,5,4,3,2,4,1,"Suburban",97602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"739",1335,1,2,14,4,5,2,3,1,2,5,5,2,5,5,2,3,2,4,1,"Urban",585002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"740",1337,1,2,14,4,4,2,3,2,1,5,3,3,2,4,4,4,2,4,1,"Suburban",508702,0,1,1,0,0,0,1,1,0,1,0,1,6,0,6,1.945910149,1
"741",1338,1,2,14,4,5,2,3,2,1,5,5,4,5,5,4,4,1,4,2,"Rural",507402,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,2
"742",1339,1,2,14,4,4,2,3,2,2,4,4,4,4,4,1,4,2,4,1,"Suburban",445202,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"743",1340,1,2,14,4,4,2,3,2,2,4,5,2,5,5,3,4,1,4,2,"Suburban",306403,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"744",1341,1,2,14,4,4,2,3,2,2,5,4,2,4,4,2,3,3,4,1,"Rural",386002,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"745",1343,1,2,14,4,3,2,3,2,3,4,4,3,4,4,1,2,1,3,1,"Urban",594302,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"746",1344,1,2,14,4,3,2,3,4,1,5,4,2,4,5,4,4,2,4,1,"Urban",582303,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"747",1345,1,2,14,4,4,2,3,4,2,4,2,2,2,2,3,4,3,3,2,"Suburban",376402,3.135494216,1,1,0,0,0,1,1,0,0,0,1,5,1,6,1.945910149,1
"748",1348,1,2,14,4,3,2,5,2,1,4,4,3,4,4,4,3,2,4,1,"Suburban",235802,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"749",1349,1,2,14,5,4,1,1,1,1,5,5,2,5,5,2,3,3,4,1,"Suburban",375403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"750",1352,1,2,14,5,4,1,3,2,2,5,4,3,4,5,3,4,2,4,1,"Suburban",69502,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"751",1353,1,2,14,5,4,1,3,3,1,5,5,2,5,5,3,4,3,4,1,"Suburban",309904,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"752",1354,1,2,14,5,5,1,3,4,2,5,5,3,5,5,4,4,1,4,1,"Rural",498702,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"753",1355,1,2,14,5,5,1,5,2,2,5,5,2,5,5,4,4,3,4,1,"Urban",531902,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"754",1356,1,2,14,5,2,1,5,5,2,4,4,5,2,4,1,4,3,4,2,"Suburban",717802,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"755",1357,1,2,14,5,5,2,1,1,1,5,5,1,5,5,2,4,1,4,1,"Suburban",109803,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1
