"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,NA,11,NA,NA,NA,11,NA,11,NA,NA,11,11,NA,NA,NA,NA,NA,11,NA,11,11,NA,11,11,NA,11,NA,NA,NA,NA,NA,NA,11,NA,11,11,11,NA,NA,NA,11,11,NA,NA,NA,NA,11,NA,11,NA,NA,NA,NA,11,NA,11,NA,11,NA,11,11,11,NA,NA,NA,11,11,11,NA,NA,NA,NA,11,NA,NA,11,NA,NA,NA,NA,11,NA,11,11,11,NA,11,NA,11,NA,NA,11,NA,11,NA,NA,NA,NA,11
11,11,NA,11,NA,11,11,NA,NA,11,NA,NA,11,11,11,11,11,NA,NA,11,11,NA,NA,11,11,NA,NA,11,NA,11,11,NA,11,11,NA,11,NA,11,NA,11,11,11,11,11,11,NA,11,11,11,NA,11,11,NA,11,NA,11,NA,11,11,11,NA,NA,NA,NA,NA,11,11,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,NA,11,11,NA,NA,11,11,11,11,11,11,NA,11,11,NA,NA,NA,11,11
11,NA,NA,11,11,11,NA,NA,NA,11,NA,NA,NA,NA,11,NA,NA,NA,11,11,11,11,11,11,11,NA,11,NA,11,11,11,11,NA,11,NA,11,11,11,11,11,NA,NA,NA,NA,11,NA,11,11,11,11,NA,NA,11,NA,NA,11,11,NA,11,NA,NA,11,NA,NA,NA,11,11,NA,NA,11,NA,11,NA,NA,11,NA,NA,11,NA,11,NA,11,NA,11,11,11,11,11,11,NA,11,NA,11,NA,11,NA,11,NA,11,11
11,NA,11,NA,NA,NA,NA,NA,11,NA,11,NA,NA,11,11,11,11,11,NA,11,NA,NA,11,11,NA,NA,11,11,11,NA,11,NA,11,NA,NA,11,11,NA,NA,NA,NA,11,NA,NA,11,11,11,11,NA,NA,NA,11,11,11,NA,NA,NA,11,NA,NA,11,11,11,11,11,NA,NA,NA,11,11,NA,NA,11,11,11,11,NA,NA,NA,11,NA,NA,NA,NA,11,NA,11,NA,11,11,11,NA,NA,11,11,11,11,11,NA,11
NA,11,11,NA,11,NA,11,11,11,11,11,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,11,11,NA,NA,11,NA,11,11,NA,NA,NA,NA,11,NA,11,NA,NA,NA,11,11,NA,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,NA,11,NA,11,NA,11,11,11,11,NA,NA,11,11,11,NA,NA,NA,11,11,11,11,NA,11,NA,11,11,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,11,NA,NA,11,11
11,NA,NA,11,11,11,11,NA,NA,NA,11,11,NA,11,NA,11,11,NA,NA,11,NA,NA,11,11,11,11,11,NA,11,NA,NA,NA,NA,11,11,11,NA,NA,11,NA,11,11,11,NA,11,11,NA,NA,NA,NA,NA,11,11,NA,11,11,11,NA,11,NA,NA,11,NA,NA,11,NA,11,11,NA,11,11,11,NA,NA,11,NA,11,NA,11,11,11,NA,NA,11,NA,11,NA,NA,11,NA,11,11,NA,11,NA,NA,11,11,11,11
11,NA,11,NA,11,11,11,NA,NA,NA,11,NA,11,11,11,NA,11,11,NA,NA,11,NA,NA,NA,11,NA,11,NA,11,11,NA,11,NA,11,NA,NA,NA,NA,NA,11,11,NA,11,11,11,NA,11,11,NA,NA,NA,11,11,NA,11,11,11,NA,11,NA,NA,NA,NA,NA,NA,11,11,NA,NA,11,NA,11,NA,11,11,NA,11,NA,NA,NA,11,NA,NA,NA,11,NA,11,NA,NA,NA,11,11,11,NA,11,11,11,11,NA,11
11,11,11,11,NA,NA,NA,NA,11,11,11,NA,11,NA,NA,11,11,NA,NA,NA,NA,11,11,11,11,11,11,NA,11,NA,NA,11,NA,11,NA,11,11,11,11,NA,NA,11,NA,11,11,11,11,NA,11,11,NA,11,11,11,NA,NA,NA,11,11,11,11,11,NA,11,NA,11,11,11,11,NA,11,NA,NA,NA,11,11,11,NA,NA,NA,NA,11,NA,NA,11,11,NA,NA,NA,11,11,NA,NA,11,11,NA,11,11,NA,NA
NA,11,NA,11,NA,11,NA,11,NA,11,11,11,NA,11,11,11,11,11,NA,11,11,11,NA,11,NA,11,11,NA,11,11,NA,NA,11,NA,NA,11,11,11,11,11,11,NA,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,NA,NA,NA,NA,11,NA,11,NA,NA,11,NA,11,11,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,11,11,NA,11,11
NA,11,NA,NA,11,NA,NA,NA,NA,NA,11,11,11,NA,11,NA,NA,NA,NA,11,NA,11,11,NA,NA,11,NA,NA,11,NA,11,11,NA,NA,NA,11,11,NA,11,NA,NA,11,NA,NA,NA,11,11,NA,11,NA,11,11,11,NA,11,NA,11,NA,11,NA,11,11,NA,11,NA,NA,NA,NA,NA,11,11,11,NA,11,NA,NA,11,11,11,11,NA,NA,11,NA,11,NA,11,11,11,11,NA,NA,NA,11,11,11,11,NA,NA,NA
11,11,11,NA,11,11,11,NA,NA,NA,11,11,NA,NA,11,NA,NA,11,11,11,11,NA,NA,NA,11,11,11,11,11,11,11,11,NA,NA,11,NA,11,11,NA,11,11,NA,11,NA,11,NA,11,11,NA,11,NA,NA,11,11,11,NA,NA,NA,11,11,11,11,11,11,11,NA,NA,NA,NA,11,NA,NA,NA,NA,11,NA,11,11,NA,11,NA,NA,NA,11,11,11,11,NA,NA,NA,NA,11,NA,NA,11,11,11,NA,11,NA
NA,NA,11,11,NA,NA,NA,11,NA,NA,11,11,11,11,NA,NA,11,NA,NA,NA,NA,11,11,11,NA,NA,NA,NA,11,NA,11,11,11,11,NA,NA,11,NA,NA,11,11,NA,NA,11,11,NA,NA,NA,11,NA,NA,11,NA,NA,11,11,11,11,11,NA,11,11,NA,NA,11,NA,NA,11,11,NA,11,11,NA,NA,11,NA,11,11,NA,NA,11,11,11,NA,NA,NA,NA,NA,11,NA,11,11,NA,NA,11,11,11,NA,NA,NA
11,11,11,11,11,11,11,NA,NA,11,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,11,11,NA,11,11,NA,11,NA,11,11,11,11,NA,NA,NA,NA,11,11,11,11,NA,11,11,NA,NA,NA,11,NA,NA,11,11,NA,NA,NA,11,NA,NA,11,11,NA,11,NA,NA,11,11,11,NA,11,11,11,NA,11,11,NA,NA,11,NA,11,11,NA,11,NA,11,NA,NA,11,NA,11,11,11,NA,11,11,NA
11,11,NA,NA,NA,NA,11,NA,11,11,NA,NA,NA,11,11,NA,11,11,NA,NA,11,NA,NA,11,NA,NA,NA,11,NA,NA,NA,NA,NA,11,11,NA,NA,11,NA,11,11,11,NA,11,NA,NA,11,NA,NA,11,NA,11,11,11,11,NA,NA,NA,11,11,NA,NA,11,NA,11,11,NA,11,NA,NA,NA,NA,11,11,11,NA,11,11,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,11,NA,NA,11,11,NA,11,11
NA,11,11,NA,NA,NA,11,11,11,NA,NA,11,11,NA,11,11,NA,11,NA,NA,NA,11,11,NA,11,NA,NA,11,11,11,11,11,NA,11,11,11,11,NA,NA,11,11,11,11,11,11,NA,11,11,NA,11,NA,NA,NA,11,NA,11,NA,NA,11,NA,NA,11,11,11,11,NA,NA,NA,11,NA,11,NA,NA,NA,NA,11,11,NA,11,NA,NA,NA,NA,11,11,NA,NA,11,NA,NA,NA,NA,NA,NA,11,11,11,11,11,11
NA,NA,11,11,NA,NA,NA,11,11,11,NA,11,NA,11,11,NA,NA,11,11,11,11,NA,NA,NA,11,NA,NA,11,NA,11,11,11,11,NA,NA,NA,NA,11,NA,NA,NA,NA,11,NA,NA,11,11,11,NA,11,11,NA,NA,NA,11,NA,11,NA,11,NA,NA,NA,11,NA,NA,NA,11,11,NA,11,NA,NA,NA,NA,NA,11,11,NA,11,11,11,11,11,NA,11,11,NA,NA,NA,NA,11,11,11,11,11,NA,11,11,11,11
NA,NA,NA,11,11,NA,11,NA,NA,11,11,11,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11,NA,11,11,11,NA,NA,NA,11,11,11,NA,11,NA,NA,11,11,11,11,11,NA,NA,NA,NA,11,NA,11,11,NA,11,11,NA,11,11,NA,11,11,11,NA,11,NA,11,11,11,NA,NA,11,11,NA,NA,11,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,11,11,NA,NA,NA,NA,NA,NA,11,NA,11,11,11,NA,11
12,12,12,12,12,12,12,NA,12,12,12,NA,12,12,NA,NA,12,NA,12,12,NA,NA,12,NA,12,12,12,12,NA,12,12,NA,12,12,NA,12,NA,12,NA,NA,12,NA,NA,NA,12,NA,12,NA,12,12,NA,NA,12,12,12,12,NA,12,NA,NA,NA,NA,NA,12,12,NA,12,NA,12,12,12,12,12,12,NA,NA,NA,12,12,12,NA,12,NA,NA,NA,NA,NA,12,NA,NA,12,NA,12,NA,NA,12,12,NA,12,NA
12,NA,12,12,NA,NA,12,12,12,12,NA,NA,NA,12,12,12,12,12,NA,NA,12,12,NA,NA,NA,NA,NA,12,NA,12,NA,12,12,NA,12,NA,NA,NA,NA,12,12,12,NA,NA,12,12,NA,12,NA,12,12,12,12,NA,NA,12,12,NA,NA,NA,NA,NA,12,12,NA,NA,12,12,NA,12,12,12,NA,NA,12,NA,NA,NA,12,NA,12,12,NA,NA,12,NA,NA,NA,NA,12,12,12,NA,NA,12,NA,12,NA,NA,NA
NA,NA,NA,12,NA,12,NA,12,12,NA,NA,12,12,12,12,NA,NA,12,NA,NA,NA,12,12,12,NA,12,NA,NA,12,NA,12,NA,12,12,12,12,12,12,12,NA,NA,NA,NA,12,12,NA,12,NA,NA,NA,NA,NA,12,NA,NA,12,NA,NA,NA,NA,12,12,12,NA,NA,12,12,NA,NA,12,12,NA,NA,NA,NA,12,12,12,12,NA,NA,NA,NA,12,NA,NA,12,NA,NA,12,12,NA,NA,12,12,NA,12,NA,NA,NA
12,NA,NA,NA,12,12,NA,NA,12,12,NA,12,12,12,12,12,12,12,NA,12,12,NA,12,NA,12,12,NA,NA,12,12,NA,NA,12,12,12,NA,12,NA,12,NA,12,NA,12,NA,NA,12,12,NA,12,12,NA,12,NA,12,NA,NA,NA,12,NA,12,12,12,12,NA,12,12,12,NA,NA,12,NA,NA,12,NA,NA,NA,12,NA,NA,NA,12,12,NA,NA,NA,12,NA,12,NA,12,NA,12,NA,NA,12,NA,NA,12,12,NA
12,NA,12,12,NA,NA,12,12,NA,12,12,NA,NA,12,NA,NA,NA,12,NA,12,NA,12,NA,12,12,NA,12,12,12,12,NA,12,NA,NA,NA,12,12,NA,NA,NA,12,12,12,12,12,NA,NA,NA,12,12,12,NA,12,12,NA,12,12,NA,NA,NA,NA,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,12,NA,12,NA,12,12,NA,12,12,NA,12,NA,NA,NA,NA,NA,12,12,NA,NA,12,12,NA
12,NA,NA,12,NA,12,NA,12,12,12,NA,12,12,12,NA,NA,NA,12,12,12,12,NA,12,12,12,12,12,NA,12,12,NA,NA,NA,NA,NA,12,12,NA,12,NA,12,12,12,NA,NA,NA,12,NA,NA,NA,NA,12,NA,NA,12,NA,NA,NA,12,NA,12,NA,12,NA,NA,NA,12,NA,NA,12,NA,12,NA,NA,12,12,NA,12,12,NA,NA,12,12,NA,12,12,NA,NA,12,NA,NA,NA,NA,NA,12,NA,12,NA,NA,12
12,NA,NA,NA,12,12,12,12,NA,12,NA,12,12,12,12,12,12,NA,12,12,12,12,12,12,NA,12,NA,12,NA,12,12,NA,NA,12,NA,12,12,NA,NA,12,12,12,12,NA,NA,NA,12,12,NA,NA,12,NA,12,NA,NA,NA,12,12,NA,NA,12,NA,12,12,NA,NA,12,NA,12,12,12,12,NA,12,NA,12,NA,12,12,12,NA,12,NA,12,NA,NA,12,12,12,12,NA,12,NA,12,NA,12,NA,12,NA,12
12,12,NA,NA,12,12,NA,12,NA,12,12,NA,12,NA,NA,12,NA,12,12,12,NA,NA,NA,NA,12,NA,NA,12,NA,12,NA,12,NA,NA,NA,12,12,12,NA,NA,NA,12,12,NA,NA,NA,12,NA,12,12,12,NA,12,NA,12,NA,NA,NA,NA,12,12,NA,NA,12,12,NA,12,12,NA,NA,NA,12,12,12,12,NA,NA,12,NA,12,12,12,12,NA,NA,12,NA,12,NA,12,NA,12,NA,NA,12,NA,12,NA,NA,NA
NA,NA,NA,12,NA,NA,12,12,12,12,12,NA,12,12,12,NA,NA,12,12,NA,12,NA,12,NA,12,12,NA,12,12,12,12,NA,12,NA,12,12,12,12,NA,12,12,NA,NA,12,12,NA,12,12,12,NA,NA,NA,NA,NA,12,12,12,12,NA,12,NA,NA,NA,NA,12,12,NA,NA,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,12,12,NA,12,NA,12,12,NA,12,12,NA,12,NA,12,12,12,NA,NA,NA,12
12,12,12,12,12,NA,12,NA,NA,12,NA,12,NA,12,12,12,NA,NA,12,12,12,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,12,12,12,12,NA,NA,NA,NA,12,NA,12,NA,12,NA,12,NA,12,NA,NA,12,NA,NA,NA,12,12,12,12,12,NA,12,NA,NA,NA,NA,12,NA,NA,NA,NA,12,12,12,NA,NA,NA,NA,NA,NA,NA,12,12,NA,12,12,12,12,NA,12,12,NA,12,12,NA,NA,12,NA,NA,12
NA,NA,12,12,NA,12,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA,NA,12,12,12,12,NA,12,12,12,12,NA,12,NA,NA,NA,12,NA,NA,12,NA,12,NA,12,NA,12,12,12,NA,12,NA,NA,NA,NA,NA,12,12,NA,12,NA,NA,NA,NA,12,12,12,12,NA,NA,NA,12,12,12,12,NA,NA,NA,12,NA,12,NA,NA,NA,NA,NA,NA,12,NA,NA,12,NA,NA,12,12,NA,12,12,NA,12,NA,12,12,NA,12
12,12,NA,NA,12,12,NA,NA,12,NA,NA,12,12,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,12,12,NA,12,NA,12,NA,12,12,12,NA,NA,12,12,NA,NA,12,NA,12,NA,NA,NA,NA,12,NA,NA,12,NA,NA,NA,NA,NA,NA,12,12,12,12,12,12,12,NA,NA,12,NA,NA,NA,NA,NA,12,12,12,12,NA,NA,12,12,12,12,NA,12,NA,NA,NA,12,NA,NA,12,NA,NA,12,NA,NA,12,12,12,12
12,NA,12,12,NA,12,12,12,NA,NA,12,12,NA,NA,12,12,12,12,NA,12,12,12,12,12,12,12,NA,12,12,NA,12,NA,NA,NA,NA,12,12,NA,12,NA,12,NA,12,12,12,NA,NA,NA,12,NA,NA,12,NA,NA,12,12,12,NA,NA,NA,12,12,12,NA,12,NA,12,12,NA,12,12,12,NA,NA,12,NA,NA,NA,12,NA,NA,12,NA,NA,12,12,NA,12,12,NA,NA,12,12,12,12,NA,NA,12,12,NA
12,12,12,NA,12,12,NA,12,12,12,NA,NA,12,NA,12,12,NA,12,12,NA,NA,12,NA,NA,12,NA,12,12,12,12,12,12,NA,12,12,NA,12,NA,NA,NA,NA,NA,12,12,NA,NA,NA,12,12,NA,12,12,12,12,NA,12,NA,12,12,12,NA,12,NA,NA,12,NA,NA,12,NA,NA,NA,NA,NA,12,NA,12,12,NA,12,NA,12,12,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,12,NA,12,NA,NA,12,12,12
NA,NA,12,NA,NA,NA,12,NA,12,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,12,12,12,12,NA,12,12,12,NA,12,12,12,12,NA,12,NA,12,NA,12,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,12,12,NA,12,12,12,NA,NA,12,NA,NA,12,12,12,12,NA,NA,12,12,NA,12,12,NA,NA,12,12,12,12,12,12,12,NA,12,12,12,12,NA,NA,NA,NA,12,NA,NA,NA,NA,12,12
12,12,12,NA,NA,12,NA,12,12,12,NA,NA,12,NA,NA,NA,12,NA,12,NA,12,NA,NA,NA,NA,NA,NA,NA,12,12,12,12,NA,NA,NA,12,12,12,12,NA,12,12,NA,NA,12,12,12,12,12,12,NA,NA,12,NA,12,12,NA,12,NA,12,12,NA,NA,12,12,NA,NA,12,NA,12,NA,12,12,12,NA,NA,12,NA,12,NA,12,12,NA,12,12,NA,12,NA,NA,NA,12,NA,12,12,12,12,NA,NA,NA,NA
NA,NA,12,12,12,12,12,12,NA,12,NA,12,12,NA,12,NA,12,12,12,12,12,NA,NA,12,NA,NA,NA,NA,12,NA,12,12,NA,12,NA,12,NA,12,NA,NA,12,12,NA,NA,12,NA,NA,NA,12,12,12,NA,12,12,12,NA,12,NA,12,12,NA,NA,12,12,NA,NA,12,12,12,12,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,12,12,12,NA,NA,NA,12,NA,NA,12,12,12,NA,12,12,NA,12,NA,12,12
NA,12,NA,12,12,NA,NA,NA,NA,NA,12,12,NA,NA,12,12,NA,12,NA,NA,NA,12,12,NA,12,NA,12,NA,NA,12,NA,12,12,12,12,12,12,NA,NA,12,12,NA,12,12,12,12,NA,12,NA,12,NA,NA,12,NA,NA,NA,12,12,NA,12,12,NA,NA,NA,12,12,12,NA,12,NA,NA,12,12,12,NA,12,12,NA,NA,12,12,NA,NA,NA,12,NA,NA,NA,NA,12,NA,12,NA,12,NA,12,NA,12,NA,12
12,12,12,12,NA,NA,12,NA,NA,NA,12,12,NA,12,12,NA,12,12,12,NA,NA,NA,12,NA,NA,NA,12,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12,NA,12,NA,12,12,NA,NA,NA,NA,12,12,12,12,12,12,NA,NA,NA,12,NA,12,12,NA,12,12,NA,NA,12,12,12,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,NA,12,NA,12,12,NA,12,12,12,NA,12,NA,NA,12,12,NA,12,NA
12,12,12,NA,NA,12,NA,NA,12,NA,12,12,12,12,NA,NA,NA,NA,NA,12,12,NA,12,NA,NA,12,NA,NA,NA,12,NA,NA,NA,12,12,NA,12,NA,NA,12,NA,12,NA,12,NA,NA,NA,12,12,NA,NA,12,12,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12,12,12,NA,12,NA,NA,NA,12,NA,12,NA,NA,12,NA,NA,NA,12,NA,NA,12,NA,12,12,12,NA,12,12,12,NA,NA,NA,12,12,NA,NA,NA
NA,NA,12,NA,NA,NA,NA,12,NA,NA,12,NA,NA,NA,12,12,NA,12,12,12,NA,12,12,NA,NA,12,12,12,12,NA,12,12,NA,NA,NA,NA,12,NA,12,12,12,12,12,NA,NA,12,12,NA,12,12,12,NA,NA,12,NA,12,NA,NA,12,NA,NA,NA,12,NA,NA,12,NA,12,NA,NA,NA,12,12,NA,NA,12,12,12,12,NA,12,12,NA,NA,NA,12,NA,NA,NA,12,12,12,12,12,NA,NA,12,NA,NA,12
12,NA,12,12,12,12,NA,NA,NA,NA,NA,12,12,NA,12,NA,12,12,NA,NA,NA,12,NA,NA,12,NA,NA,12,NA,NA,12,NA,12,NA,NA,NA,12,NA,NA,12,12,NA,12,NA,12,12,NA,NA,NA,12,NA,NA,12,12,12,12,12,12,NA,12,12,12,NA,12,12,NA,NA,NA,NA,12,NA,NA,12,12,NA,12,NA,12,NA,12,NA,NA,NA,12,NA,12,12,NA,12,NA,NA,NA,12,NA,12,NA,NA,NA,NA,12
12,NA,12,NA,NA,NA,NA,12,12,12,12,12,NA,12,12,NA,NA,NA,12,12,NA,NA,12,12,12,12,12,NA,NA,NA,12,NA,12,NA,12,12,12,12,NA,12,NA,NA,NA,12,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,12,NA,NA,12,12,12,NA,NA,12,NA,12,NA,NA,NA,12,12,12,12,12,NA,NA,NA,12,NA,NA,12,NA,12,NA,NA,NA,NA,12,NA,NA,12,12,NA,12,12,12,12,NA,NA,NA
NA,NA,NA,12,12,12,NA,12,12,NA,12,NA,12,12,NA,12,NA,NA,NA,NA,NA,NA,NA,12,NA,12,12,NA,12,12,12,NA,12,NA,NA,12,12,12,NA,12,NA,12,12,NA,NA,NA,NA,12,NA,12,NA,12,NA,NA,NA,12,NA,12,12,12,NA,12,12,NA,12,12,NA,12,12,NA,NA,NA,NA,NA,12,NA,12,NA,12,12,12,12,NA,12,12,NA,NA,12,12,NA,12,NA,12,12,12,NA,12,NA,NA,12
NA,12,12,NA,12,NA,12,12,NA,12,12,NA,NA,12,12,12,12,12,12,NA,12,NA,12,NA,12,NA,NA,NA,12,NA,12,NA,NA,NA,NA,12,12,NA,12,12,12,NA,NA,NA,NA,NA,12,NA,NA,12,12,NA,12,12,NA,NA,12,NA,NA,12,NA,12,NA,12,12,12,12,NA,NA,12,NA,12,NA,NA,12,12,12,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,12,NA,NA,12,12,12
NA,NA,NA,NA,12,12,NA,12,12,12,12,12,12,12,NA,NA,12,12,12,12,12,12,12,NA,12,12,NA,NA,NA,NA,12,NA,NA,12,NA,NA,NA,NA,NA,NA,12,12,12,NA,12,NA,12,NA,12,NA,12,12,NA,NA,NA,NA,NA,12,NA,12,NA,12,NA,12,NA,12,NA,12,NA,NA,NA,NA,12,NA,12,12,12,NA,NA,NA,12,NA,NA,12,NA,NA,12,12,12,12,NA,12,NA,NA,NA,12,NA,12,NA,NA
12,NA,12,NA,NA,NA,NA,12,12,12,NA,12,NA,NA,12,NA,12,NA,NA,12,NA,12,NA,NA,12,NA,12,12,12,NA,NA,NA,NA,NA,12,NA,NA,12,NA,12,NA,NA,NA,12,NA,NA,12,12,NA,12,12,NA,12,NA,12,12,NA,NA,12,12,12,12,NA,12,NA,NA,NA,12,12,NA,NA,12,NA,NA,12,12,12,NA,NA,12,NA,12,NA,NA,12,12,12,NA,12,12,12,12,NA,NA,NA,12,NA,NA,NA,12
NA,12,12,12,12,NA,12,12,NA,NA,12,NA,12,NA,NA,NA,12,12,12,NA,12,12,NA,NA,12,NA,12,12,12,12,NA,NA,NA,NA,NA,NA,NA,12,12,12,NA,12,12,NA,NA,NA,12,12,12,12,NA,12,12,NA,NA,NA,12,NA,12,12,NA,NA,NA,NA,NA,12,12,12,12,NA,NA,NA,12,12,NA,12,12,NA,12,12,12,NA,12,12,12,NA,12,12,12,12,12,NA,NA,12,12,NA,12,12,12,NA
NA,12,12,12,NA,12,12,NA,NA,12,NA,NA,NA,NA,12,NA,12,12,NA,NA,NA,NA,12,12,12,NA,NA,NA,NA,12,NA,12,NA,12,12,NA,NA,12,12,NA,12,NA,NA,12,12,NA,12,12,NA,NA,NA,12,NA,NA,12,12,NA,12,12,NA,12,12,NA,12,12,12,12,12,12,NA,12,12,NA,NA,NA,NA,12,NA,12,12,12,12,12,12,NA,12,NA,NA,NA,NA,12,12,12,12,12,12,NA,12,12,12
12,NA,NA,12,NA,NA,NA,12,NA,NA,12,12,NA,NA,NA,12,12,12,NA,12,NA,NA,NA,NA,12,NA,12,12,12,12,NA,NA,12,NA,12,NA,12,12,NA,NA,12,12,12,12,NA,12,12,12,12,NA,NA,NA,NA,12,NA,12,NA,NA,12,12,NA,NA,NA,12,12,NA,NA,12,12,12,NA,NA,12,12,NA,12,NA,12,12,NA,NA,12,12,12,12,NA,NA,12,12,NA,NA,12,NA,12,12,12,NA,NA,12,NA
NA,12,NA,12,12,NA,NA,NA,NA,NA,12,NA,12,12,NA,12,NA,NA,NA,12,12,12,NA,12,NA,NA,NA,NA,12,NA,NA,NA,12,12,NA,12,NA,12,12,NA,NA,12,NA,12,NA,12,12,12,12,NA,12,NA,NA,12,NA,12,NA,NA,12,12,NA,12,12,12,12,12,12,12,NA,NA,NA,12,NA,12,12,12,NA,12,NA,12,12,12,NA,12,NA,12,NA,12,12,12,12,12,NA,NA,NA,12,NA,12,12,NA
NA,NA,NA,NA,NA,12,NA,12,NA,NA,12,NA,NA,12,NA,NA,NA,12,12,12,12,NA,12,NA,12,NA,12,NA,NA,NA,12,NA,NA,12,12,NA,NA,NA,NA,NA,NA,NA,12,12,12,NA,12,NA,NA,12,12,NA,NA,NA,NA,NA,12,NA,NA,12,12,NA,12,12,12,12,12,12,12,NA,12,NA,NA,12,12,12,12,NA,12,NA,NA,NA,12,12,12,12,NA,12,NA,NA,12,NA,NA,12,12,12,12,12,12,NA
12,NA,12,NA,NA,12,NA,12,NA,NA,12,12,12,NA,12,NA,NA,NA,NA,12,NA,12,12,12,NA,12,NA,12,NA,12,NA,NA,NA,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12,12,NA,NA,12,NA,12,12,12,NA,12,NA,12,12,12,12,NA,12,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12,NA,12,12,12,NA,NA,12,NA,NA,12,12,12,NA,NA,12,12,NA,12,12,NA,NA,12,12,NA,NA,12,NA,NA
12,12,12,12,NA,NA,12,NA,12,NA,NA,NA,12,12,12,12,12,NA,12,NA,12,12,NA,12,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,12,12,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,12,12,12,12,NA,NA,12,NA,NA,NA,NA,NA,12,NA,NA,12,NA,NA,NA,12,NA,NA,NA,12,12,12,NA,NA,NA,12,NA,12,NA,NA,NA,NA,NA,NA,12,12,12,NA,NA,NA
12,NA,NA,12,NA,12,NA,12,NA,NA,12,12,NA,12,NA,NA,12,NA,12,12,12,12,NA,12,12,NA,12,12,12,NA,12,NA,12,12,NA,NA,NA,NA,12,NA,12,12,NA,NA,NA,NA,12,NA,12,12,12,12,NA,NA,NA,12,12,NA,NA,NA,NA,NA,NA,12,NA,NA,12,12,NA,NA,12,NA,NA,12,NA,NA,NA,12,12,12,NA,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,12,12,NA,NA,12
12,NA,12,NA,NA,NA,12,12,NA,NA,12,NA,12,12,NA,12,NA,12,NA,NA,12,12,12,12,12,12,NA,12,NA,NA,NA,12,12,NA,12,NA,12,NA,12,NA,12,NA,12,NA,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,NA,12,NA,12,12,NA,NA,NA,NA,NA,12,12,12,NA,NA,12,NA,NA,12,12,NA,12,NA,12,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,12
NA,NA,12,12,NA,NA,12,NA,NA,12,NA,NA,NA,12,12,12,NA,NA,12,12,NA,12,NA,12,NA,12,12,NA,NA,12,NA,12,12,12,12,NA,12,12,NA,NA,12,12,12,12,NA,NA,12,12,NA,12,12,12,12,NA,12,NA,NA,12,NA,NA,NA,12,NA,NA,12,12,NA,12,NA,NA,NA,NA,12,NA,NA,12,12,NA,12,12,12,12,12,12,NA,NA,12,12,12,NA,12,NA,12,12,12,12,12,12,12,NA
NA,12,NA,12,NA,12,NA,NA,NA,12,12,NA,NA,12,NA,NA,12,NA,NA,NA,12,12,12,12,NA,NA,12,12,12,NA,12,12,12,NA,12,12,NA,12,12,NA,NA,NA,NA,NA,NA,12,12,12,NA,12,NA,12,12,12,12,12,NA,12,12,NA,12,12,NA,12,12,NA,NA,NA,NA,12,12,NA,12,12,NA,12,12,12,12,12,NA,12,NA,12,NA,12,NA,NA,12,NA,NA,12,12,NA,NA,NA,12,12,NA,12
